Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Chrome 69.0.3497.100,,2018-10-25 11:19:12,2018-10-25 11:19:12,0.094s,PASSED
,,,,,,
Test Cases/Prompts/Prompts - Edit,Chrome 69.0.3497.100,,2018-10-25 11:19:12,2018-10-25 11:19:45,32.979s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-25 11:19:12,2018-10-25 11:19:13,0.744s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-25 11:19:13,2018-10-25 11:19:14,0.717s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-25 11:19:14,2018-10-25 11:19:15,1.370s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-25 11:19:15,2018-10-25 11:19:15,0.199s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-25 11:19:15,2018-10-25 11:19:16,0.084s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-25 11:19:16,2018-10-25 11:19:17,0.999s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-25 11:19:17,2018-10-25 11:19:17,0.787s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:17,2018-10-25 11:19:18,1.008s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-25 11:19:18,2018-10-25 11:19:19,0.462s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-25 11:19:19,2018-10-25 11:19:19,0.222s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-25 11:19:19,2018-10-25 11:19:20,0.929s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:20,2018-10-25 11:19:22,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:22,2018-10-25 11:19:22,0.084s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:22,2018-10-25 11:19:24,2.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:24,2018-10-25 11:19:24,0.150s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:24,2018-10-25 11:19:26,2.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:26,2018-10-25 11:19:26,0.107s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:26,2018-10-25 11:19:28,2.001s,PASSED
