Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:49,2018-11-14 11:30:50,1.004s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,,2018-11-14 11:30:50,2018-11-14 11:30:50,0.132s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:30:50,2018-11-14 11:30:50,0.099s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Add_Edit Voter/Add_Edit Voter - Import,Chrome 70.0.3538.102,,2018-11-14 11:30:50,2018-11-14 11:31:07,16.469s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:30:50,2018-11-14 11:30:52,1.162s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:30:52,2018-11-14 11:30:53,1.337s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:30:53,2018-11-14 11:30:53,0.187s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:30:53,2018-11-14 11:30:53,0.084s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:30:53,2018-11-14 11:30:54,1.036s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:54,2018-11-14 11:30:55,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:30:55,2018-11-14 11:30:56,1.073s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:56,2018-11-14 11:30:57,1.006s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:30:57,2018-11-14 11:30:57,0.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:30:57,2018-11-14 11:30:57,0.070s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:57,2018-11-14 11:30:59,2.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:30:59,2018-11-14 11:31:06,6.199s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:06,2018-11-14 11:31:07,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:31:07,2018-11-14 11:31:07,0.096s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Add,Chrome 70.0.3538.102,,2018-11-14 11:31:07,2018-11-14 11:31:17,10.574s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:31:07,2018-11-14 11:31:08,1.082s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:31:08,2018-11-14 11:31:10,2.510s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:31:10,2018-11-14 11:31:11,0.172s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:31:11,2018-11-14 11:31:11,0.085s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:31:11,2018-11-14 11:31:12,1.575s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:12,2018-11-14 11:31:13,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:31:13,2018-11-14 11:31:15,1.342s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:15,2018-11-14 11:31:16,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.061s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.178s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.139s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.129s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.089s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:16,0.080s,PASSED
