Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:47,2018-11-02 16:32:48,0.972s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:48,2018-11-02 16:32:48,0.060s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:48,2018-11-02 16:32:48,0.069s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:48,2018-11-02 16:32:49,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:49,2018-11-02 16:32:53,3.985s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Poll Pad Setup/Poll Pad Setup - Demo DB,Chrome 70.0.3538.77,,2018-11-02 16:32:53,2018-11-02 16:33:02,9.403s,FAILED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:32:53,2018-11-02 16:32:54,1.178s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:32:54,2018-11-02 16:32:55,1.266s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:32:55,2018-11-02 16:32:55,0.188s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:32:55,2018-11-02 16:32:55,0.092s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:32:55,2018-11-02 16:32:56,0.866s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:56,2018-11-02 16:32:57,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:57,2018-11-02 16:32:58,1.010s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:58,2018-11-02 16:32:58,0.075s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:58,2018-11-02 16:32:59,1.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:59,2018-11-02 16:33:00,0.110s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:00,2018-11-02 16:33:01,1.006s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 16:33:01,2018-11-02 16:33:01,0.001s,NOT_RUN
selectOptionByIndex,Chrome 70.0.3538.77,,2018-11-02 16:33:01,2018-11-02 16:33:01,0.001s,NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-02 16:33:01,2018-11-02 16:33:02,1.132s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:33:02,2018-11-02 16:33:02,0.399s,FAILED
,,,,,,
Test Cases/Admin Console/Account Settings/Poll Pad Setup/Poll Pad Setup - ISYNC,Chrome 70.0.3538.77,,2018-11-02 16:33:02,2018-11-02 16:33:22,19.835s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:33:02,2018-11-02 16:33:03,1.232s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:33:03,2018-11-02 16:33:05,1.558s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:33:05,2018-11-02 16:33:05,0.175s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:33:05,2018-11-02 16:33:05,0.088s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:33:05,2018-11-02 16:33:06,0.890s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:06,2018-11-02 16:33:07,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:33:07,2018-11-02 16:33:08,1.012s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:08,2018-11-02 16:33:08,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:08,2018-11-02 16:33:08,0.082s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:08,2018-11-02 16:33:18,10.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:18,2018-11-02 16:33:19,0.453s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:19,2018-11-02 16:33:21,2.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:21,2018-11-02 16:33:21,0.082s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-02 16:33:21,2018-11-02 16:33:21,0.006s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:21,2018-11-02 16:33:22,1.005s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:33:22,2018-11-02 16:33:22,0.102s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Accounts/Account(SuperAdminConsole) - Delete,Chrome 70.0.3538.77,,2018-11-02 16:33:22,2018-11-02 16:33:32,10.114s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:33:22,2018-11-02 16:33:23,1.088s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:33:23,2018-11-02 16:33:24,1.327s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:33:24,2018-11-02 16:33:25,0.199s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:33:25,2018-11-02 16:33:25,0.092s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:33:25,2018-11-02 16:33:26,0.985s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:26,2018-11-02 16:33:27,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:27,2018-11-02 16:33:28,1.000s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:28,2018-11-02 16:33:29,1.006s,PASSED
mouseOver,Chrome 70.0.3538.77,,2018-11-02 16:33:29,2018-11-02 16:33:29,0.078s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:33:29,2018-11-02 16:33:32,3.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:33:32,2018-11-02 16:33:32,0.084s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-02 16:33:32,2018-11-02 16:33:32,0.010s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:33:32,2018-11-02 16:33:32,0.143s,PASSED
